OrderID,Order Date,Customer Age,Customer Gender,Product Category,Product Name,Quantity,Unit Price,Region,Sales
2704,2024-11-06,44.0,Female,Home & Kitchen,Storage Rack,1,1065.41,North,1065.41
2705,2024-12-14,44.0,Male,Clothing,Winter Hoodie,1,1136.52,South,1136.52
2706,2024-05-09,46.0,Female,Electronics,Bluetooth Speaker,1,2544.6,West,2544.6
2707,2025-04-17,44.0,Female,Beauty,Face Serum,2,356.1,West,712.2
2708,2025-01-03,43.0,Female,Electronics,Power Bank,1,3413.2,Central,3413.2
2709,2024-11-29,54.0,Female,Home & Kitchen,Blender,1,1251.28,East,1251.28
2710,2024-06-20,30.0,Female,Sports,Dumbbell Set,4,1741.31,East,6965.24
2711,2025-08-07,43.0,Female,Beauty,Perfume,1,913.27,West,913.27
2712,2024-09-23,25.0,Male,Sports,Cycling Helmet,1,2176.77,South,2176.77
2713,2025-03-09,18.0,Female,Sports,Dumbbell Set,3,1957.4,West,5872.2
2714,2024-11-20,36.0,Male,Electronics,Smartwatch,1,3770.07,South,3770.07
2715,2025-01-17,40.0,Female,Electronics,Laptop Sleeve,3,4145.98,South,12437.94
2716,2025-01-12,16.0,Female,Electronics,Smartwatch,2,2347.09,West,4694.18
2717,2025-08-21,28.0,Female,Electronics,Laptop Sleeve,1,2406.98,East,2406.98
2718,2025-03-31,42.0,Male,Clothing,Denim Jacket,2,848.49,North,1696.98
2719,2024-12-21,26.0,Male,Sports,Football,1,1733.67,Central,1733.67
2720,2024-12-17,33.0,Male,Clothing,Cotton T-Shirt,2,475.93,North,951.86
2721,2024-09-10,29.0,Female,Electronics,Smartwatch,2,3657.79,East,7315.58
2722,2024-08-15,60.0,Male,Electronics,Laptop Sleeve,2,4556.39,Central,9112.78
2723,2025-01-05,54.0,Male,Sports,Cycling Helmet,1,1771.91,West,1771.91
2724,2025-03-06,42.0,Male,Electronics,Laptop Sleeve,4,3146.65,West,12586.6
2725,2024-12-11,39.0,Male,Clothing,Winter Hoodie,1,1046.26,North,1046.26
2726,2025-04-29,16.0,Male,Electronics,Bluetooth Speaker,1,3582.97,North,3582.97
2727,2024-08-13,38.0,Female,Clothing,Winter Hoodie,1,783.21,West,783.21
2728,2025-01-12,38.0,Female,Home & Kitchen,Vacuum Flask,1,1111.76,East,1111.76
2729,2024-11-04,27.0,Male,Electronics,Smartwatch,3,3890.25,Central,11670.75
2730,2025-07-13,39.0,Female,Sports,Football,2,1782.0,South,3564.0
2731,2024-06-08,33.0,Female,Sports,Football,1,2328.64,Central,2328.64
2732,2025-09-22,22.0,Male,Clothing,Formal Shirt,2,874.81,East,1749.62
2733,2025-01-07,48.0,Female,Home & Kitchen,Vacuum Flask,3,889.45,South,2668.35
2734,2025-03-19,16.0,Male,Electronics,Smartwatch,1,3475.44,Central,3475.44
2735,2025-08-12,48.0,Male,Home & Kitchen,Storage Rack,1,1342.82,West,1342.82
2736,2024-05-18,31.0,Female,Clothing,Formal Shirt,1,1422.95,South,1422.95
2737,2025-09-05,28.0,Male,Sports,Dumbbell Set,1,1992.85,West,1992.85
2738,2025-03-18,42.0,Female,Clothing,Cotton T-Shirt,2,835.08,South,1670.16
2739,2025-09-17,34.0,Male,Clothing,Winter Hoodie,2,955.82,South,1911.64
2740,2025-01-30,39.0,Male,Electronics,Smartwatch,2,3739.6,West,7479.2
2741,2024-07-16,16.0,Female,Clothing,Running Shoes,1,817.49,South,817.49
2742,2024-11-14,37.0,Male,Electronics,Power Bank,2,4371.0,West,8742.0
2743,2025-10-05,28.0,Male,Sports,Yoga Mat,1,1859.43,East,1859.43
2744,2025-03-25,54.0,Male,Clothing,Winter Hoodie,2,1210.57,East,2421.14
2745,2025-02-09,30.0,Male,Home & Kitchen,Blender,1,1491.35,East,1491.35
2746,2024-10-17,36.0,Female,Electronics,Power Bank,2,3224.38,South,6448.76
2747,2024-08-18,54.0,Male,Beauty,Lipstick Set,1,869.71,North,869.71
2748,2025-02-25,21.0,Female,Electronics,Smartwatch,2,1807.58,North,3615.16
2749,2024-05-30,34.0,Female,Electronics,Power Bank,1,2358.01,North,2358.01
2750,2025-05-16,22.0,Female,Home & Kitchen,Storage Rack,1,1143.58,Central,1143.58
2751,2025-09-09,33.0,Male,Home & Kitchen,Blender,2,1007.84,Central,2015.68
2752,2024-09-18,47.0,Male,Sports,Cricket Bat,2,2588.87,West,5177.74
2753,2024-06-20,24.0,Male,Home & Kitchen,Blender,1,1369.51,West,1369.51
2754,2025-08-19,43.0,Male,Home & Kitchen,Vacuum Flask,1,1298.63,North,1298.63
2755,2024-05-08,34.0,Female,Clothing,Cotton T-Shirt,3,1008.09,East,3024.27
2756,2025-03-23,41.0,Male,Beauty,Face Serum,2,700.79,Central,1401.58
2757,2024-10-11,42.0,Male,Sports,Yoga Mat,2,1970.72,Central,3941.44
2758,2025-05-22,27.0,Male,Beauty,Face Serum,1,751.66,South,751.66
2759,2024-10-06,42.0,Female,Clothing,Winter Hoodie,1,866.7,East,866.7
2760,2025-10-06,26.0,Male,Home & Kitchen,Blender,1,1489.48,North,1489.48
2761,2024-06-25,43.0,Female,Home & Kitchen,Storage Rack,2,1468.7,West,2937.4
2762,2025-03-02,19.0,Male,Electronics,Bluetooth Speaker,2,4640.18,South,9280.36
2763,2025-10-20,51.0,Male,Clothing,Winter Hoodie,2,895.91,Central,1791.82
2764,2025-03-10,36.0,Male,Electronics,Wireless Earbuds,2,2356.27,South,4712.54
2765,2025-01-15,24.0,Male,Electronics,Power Bank,2,4047.86,Central,8095.72
2766,2024-09-19,33.0,Male,Electronics,Bluetooth Speaker,1,4863.74,East,4863.74
2767,2025-04-04,16.0,Male,Clothing,Formal Shirt,2,795.55,North,1591.1
2768,2025-06-26,44.0,Female,Clothing,Running Shoes,1,1268.28,North,1268.28
2769,2025-07-14,22.0,Male,Electronics,Smartwatch,1,3134.85,Central,3134.85
2770,2025-07-09,41.0,Female,Electronics,Laptop Sleeve,2,3438.42,North,6876.84
2771,2024-09-22,23.0,Male,Electronics,Power Bank,4,2332.14,East,9328.56
2772,2025-06-11,35.0,Female,Electronics,Smartwatch,3,4057.86,South,12173.58
2773,2024-08-22,60.0,Male,Home & Kitchen,Non-stick Pan,1,1991.98,East,1991.98
2774,2025-06-25,39.0,Female,Clothing,Winter Hoodie,1,848.43,East,848.43
2775,2024-09-14,42.0,Female,Sports,Cricket Bat,1,1510.15,East,1510.15
2776,2024-12-07,47.0,Female,Beauty,Face Serum,1,705.98,North,705.98
2777,2025-07-20,38.0,Female,Beauty,Perfume,1,484.46,North,484.46
2778,2024-04-26,25.0,Male,Clothing,Winter Hoodie,2,1228.99,Central,2457.98
2779,2025-04-26,30.0,Female,Electronics,Bluetooth Speaker,1,3890.87,South,3890.87
2780,2024-11-17,40.0,Male,Electronics,Laptop Sleeve,1,2745.47,East,2745.47
2781,2024-11-30,28.0,Female,Beauty,Hair Dryer,3,348.29,East,1044.87
2782,2024-12-09,27.0,Male,Clothing,Cotton T-Shirt,1,881.47,Central,881.47
2783,2025-01-21,43.0,Female,Home & Kitchen,Blender,2,2298.31,South,4596.62
2784,2025-02-09,32.0,Male,Sports,Football,3,1921.1,West,5763.3
2785,2025-08-24,44.0,Male,Sports,Cricket Bat,2,2450.21,North,4900.42
2786,2024-11-18,40.0,Female,Sports,Dumbbell Set,1,1698.9,East,1698.9
2787,2024-12-20,44.0,Female,Sports,Dumbbell Set,1,1634.61,Central,1634.61
2788,2024-11-21,24.0,Female,Clothing,Winter Hoodie,1,992.16,East,992.16
2789,2025-06-28,53.0,Female,Home & Kitchen,Blender,1,2166.0,West,2166.0
2790,2024-12-14,21.0,Female,Beauty,Perfume,1,496.5,North,496.5
2791,2025-07-09,38.0,Female,Beauty,Hair Dryer,1,432.67,West,432.67
2792,2025-08-23,44.0,Female,Electronics,Smartwatch,1,3401.5,East,3401.5
2793,2024-06-07,28.0,Male,Home & Kitchen,Storage Rack,3,1732.8,North,5198.4
2794,2024-10-07,30.0,Female,Electronics,Power Bank,1,3168.88,North,3168.88
2795,2025-06-15,41.0,Male,Electronics,Bluetooth Speaker,1,2278.82,North,2278.82
2796,2024-09-05,38.0,Female,Clothing,Formal Shirt,1,1018.18,North,1018.18
2797,2025-10-05,,Female,Home & Kitchen,Vacuum Flask,3,1427.46,Central,4282.38
2798,2025-04-24,45.0,Male,Clothing,Cotton T-Shirt,1,1317.46,North,1317.46
2799,2024-08-24,17.0,Female,Home & Kitchen,Table Lamp,1,1553.66,South,1553.66
2800,2024-10-28,28.0,Male,Home & Kitchen,Storage Rack,2,1298.79,North,2597.58
2801,2025-09-27,22.0,Female,Electronics,Smartwatch,3,2815.88,North,8447.64
2802,2024-11-12,33.0,Female,Beauty,Lipstick Set,1,586.97,West,586.97
2803,2024-08-25,23.0,Male,Home & Kitchen,Blender,1,1196.88,East,1196.88
2804,2025-03-08,37.0,Male,Home & Kitchen,Blender,3,1172.57,West,3517.71
2805,2025-03-02,36.0,Male,Home & Kitchen,Blender,2,2164.11,North,4328.22
2806,2024-11-23,45.0,Male,Electronics,Laptop Sleeve,2,2697.36,West,5394.72
2807,2025-08-07,48.0,Female,Electronics,Wireless Earbuds,1,1752.39,West,1752.39
2808,2024-03-10,28.0,Female,Home & Kitchen,Vacuum Flask,1,1855.36,Central,1855.36
2809,2024-10-08,39.0,Female,Sports,Yoga Mat,1,2188.58,North,2188.58
2810,2024-11-27,28.0,Female,Clothing,Formal Shirt,1,1016.09,Central,1016.09
2811,2024-12-05,35.0,Male,Electronics,Wireless Earbuds,4,2364.42,North,9457.68
2812,2025-04-24,28.0,Female,Clothing,Cotton T-Shirt,1,654.32,Central,654.32
2813,2025-11-13,43.0,Male,Sports,Cricket Bat,1,1638.97,North,1638.97
2814,2025-04-16,41.0,Male,Sports,Football,2,1014.98,West,2029.96
2815,2025-01-12,21.0,Male,Electronics,Bluetooth Speaker,1,4313.15,West,4313.15
2816,2024-04-29,50.0,Male,Home & Kitchen,Storage Rack,1,2029.91,North,2029.91
2817,2024-07-19,29.0,Male,Home & Kitchen,Table Lamp,1,1449.43,East,1449.43
2818,2024-10-10,39.0,Female,Electronics,Laptop Sleeve,1,3581.7,Central,3581.7
2819,2025-07-20,16.0,Female,Sports,Yoga Mat,2,1777.16,East,3554.32
2820,2025-01-16,43.0,Female,Clothing,Running Shoes,1,1100.62,West,1100.62
2821,2025-04-22,39.0,Female,Beauty,Sunscreen,1,764.82,West,764.82
2822,2024-08-10,16.0,Male,Electronics,Wireless Earbuds,2,2373.38,South,4746.76
2823,2024-09-04,19.0,Male,Electronics,Power Bank,2,3311.93,West,6623.86
2824,2024-12-07,31.0,Female,Electronics,Laptop Sleeve,1,2897.98,Central,2897.98
2825,2024-10-16,34.0,Female,Clothing,Denim Jacket,2,816.83,East,1633.66
2826,2024-11-06,22.0,Female,Beauty,Hair Dryer,1,657.03,North,657.03
2827,2024-09-03,48.0,Male,Home & Kitchen,Storage Rack,1,782.2,East,782.2
2828,2024-04-07,34.0,Female,Home & Kitchen,Storage Rack,1,1134.62,South,1134.62
2829,2025-05-24,30.0,Female,Home & Kitchen,Table Lamp,1,1440.25,North,1440.25
2830,2024-04-13,24.0,Female,Electronics,Wireless Earbuds,1,3330.88,South,3330.88
2831,2025-03-05,52.0,Male,Electronics,Smartwatch,2,4471.71,East,8943.42
2832,2024-12-20,47.0,Female,Electronics,Smartwatch,1,2241.46,South,2241.46
2833,2025-07-09,30.0,Male,Beauty,Perfume,1,875.63,Central,875.63
2834,2024-12-28,35.0,Female,Clothing,Winter Hoodie,1,1357.95,North,1357.95
2835,2024-08-22,20.0,Female,Clothing,Winter Hoodie,3,624.68,West,1874.04
2836,2025-03-26,16.0,Female,Beauty,Lipstick Set,3,672.18,West,2016.54
2837,2024-09-21,39.0,Female,Home & Kitchen,Storage Rack,1,1591.03,East,1591.03
2838,2024-04-15,16.0,Female,Beauty,Lipstick Set,1,702.11,North,702.11
2839,2025-02-28,34.0,Male,Clothing,Denim Jacket,1,1114.71,East,1114.71
2840,2025-01-02,20.0,Male,Clothing,Formal Shirt,2,593.49,West,1186.98
2841,2024-12-23,32.0,Female,Electronics,Smartwatch,1,2686.3,East,2686.3
2842,2025-07-30,23.0,Female,Beauty,Hair Dryer,3,596.82,West,1790.46
2843,2024-06-07,21.0,Male,Clothing,Formal Shirt,3,816.73,West,2450.19
2844,2024-11-25,28.0,Female,Electronics,Power Bank,2,4385.93,West,8771.86
2845,2025-04-14,36.0,Male,Electronics,Laptop Sleeve,2,2132.91,North,4265.82
2846,2025-11-04,31.0,Male,Sports,Cricket Bat,3,1953.88,West,5861.64
2847,2025-04-23,25.0,Female,Electronics,Bluetooth Speaker,1,2619.88,South,2619.88
2848,2024-12-05,16.0,Male,Electronics,Wireless Earbuds,3,4212.4,West,12637.2
2849,2025-09-10,38.0,Female,Home & Kitchen,Non-stick Pan,1,1560.69,Central,1560.69
2850,2025-01-26,16.0,Female,Electronics,Wireless Earbuds,1,2404.45,Central,2404.45
2851,2024-06-21,38.0,Male,Electronics,Bluetooth Speaker,4,2431.24,Central,9724.96
2852,2025-07-08,34.0,Female,Beauty,Face Serum,1,444.85,North,444.85
2853,2025-02-20,36.0,Female,Sports,Dumbbell Set,1,2087.76,South,2087.76
2854,2024-07-07,41.0,Male,Electronics,Bluetooth Speaker,2,3580.53,North,7161.06
2855,2024-06-10,30.0,Male,Sports,Yoga Mat,4,2062.06,West,8248.24
2856,2024-07-17,31.0,Female,Clothing,Cotton T-Shirt,3,717.16,East,2151.48
2857,2025-03-07,29.0,Male,Clothing,Cotton T-Shirt,1,1030.42,East,1030.42
2858,2025-02-27,26.0,Male,Home & Kitchen,Table Lamp,2,1411.24,West,2822.48
2859,2024-10-24,33.0,Female,Electronics,Power Bank,2,2367.97,South,4735.94
2860,2024-05-11,28.0,Female,Electronics,Smartwatch,1,3659.78,Central,3659.78
2861,2025-07-01,43.0,Male,Home & Kitchen,Table Lamp,4,1229.28,North,4917.12
2862,2025-01-12,21.0,Female,Clothing,Running Shoes,1,865.82,West,865.82
2863,2024-09-25,54.0,Female,Electronics,Wireless Earbuds,3,3843.58,South,11530.74
2864,2025-03-22,17.0,Male,Electronics,Bluetooth Speaker,1,2276.72,North,2276.72
2865,2024-11-23,31.0,Female,Home & Kitchen,Blender,3,1183.89,South,3551.67
2866,2025-10-19,16.0,Male,Electronics,Smartwatch,2,2136.38,North,4272.76
2867,2024-08-31,29.0,Female,Clothing,Running Shoes,1,875.69,North,875.69
2868,2025-05-21,46.0,Male,Beauty,Hair Dryer,2,740.45,West,1480.9
2869,2025-06-25,27.0,Female,Electronics,Power Bank,2,4334.04,West,8668.08
2870,2025-04-12,51.0,Female,Clothing,Winter Hoodie,1,924.03,East,924.03
2871,2024-07-14,30.0,Male,Beauty,Lipstick Set,1,828.01,West,828.01
2872,2024-12-21,40.0,Female,Electronics,Bluetooth Speaker,3,2042.78,Central,6128.34
2873,2024-05-05,23.0,Male,Home & Kitchen,Table Lamp,3,1215.25,East,3645.75
2874,2024-07-16,54.0,Male,Clothing,Running Shoes,1,1397.12,East,1397.12
2875,2024-11-26,35.0,Male,Home & Kitchen,Table Lamp,2,1859.38,East,3718.76
2876,2024-11-21,34.0,Male,Clothing,Formal Shirt,1,612.87,North,612.87
2877,2024-10-09,26.0,Male,Electronics,Wireless Earbuds,1,3051.62,South,3051.62
2878,2024-05-27,33.0,Female,Sports,Cricket Bat,1,2086.33,South,2086.33
2879,2025-04-08,49.0,Male,Beauty,Sunscreen,1,586.74,North,586.74
2880,2024-07-25,29.0,Female,Home & Kitchen,Table Lamp,2,1663.98,West,3327.96
2881,2024-01-21,34.0,Female,Home & Kitchen,Table Lamp,1,1116.38,West,1116.38
2882,2025-04-21,42.0,Female,Electronics,Smartwatch,3,2874.52,South,8623.56
2883,2025-01-13,28.0,Female,Electronics,Power Bank,1,2184.52,North,2184.52
2884,2024-11-29,16.0,Female,Home & Kitchen,Blender,1,1302.4,West,1302.4
2885,2025-01-11,19.0,Male,Home & Kitchen,Storage Rack,1,1403.89,North,1403.89
2886,2025-07-19,16.0,Male,Electronics,Smartwatch,1,2294.92,North,2294.92
2887,2024-11-26,27.0,Male,Electronics,Bluetooth Speaker,2,2925.07,East,5850.14
2888,2024-03-26,19.0,Female,Home & Kitchen,Vacuum Flask,1,2170.87,West,2170.87
2889,2025-07-04,30.0,Female,Electronics,Power Bank,3,3476.07,West,10428.21
2890,2025-08-26,16.0,Female,Sports,Cricket Bat,1,1582.02,East,1582.02
2891,2025-04-13,34.0,Male,Clothing,Denim Jacket,3,994.08,North,2982.24
2892,2024-08-24,40.0,Female,Sports,Football,1,1420.09,West,1420.09
2893,2025-08-17,29.0,Male,Beauty,Sunscreen,1,501.23,North,501.23
2894,2024-04-06,18.0,Male,Home & Kitchen,Table Lamp,1,1586.84,North,1586.84
2895,2024-10-03,28.0,Female,Electronics,Power Bank,1,2755.42,South,2755.42
2896,2025-07-06,39.0,Female,Sports,Dumbbell Set,1,1763.06,West,1763.06
2897,2025-06-18,48.0,Female,Clothing,Running Shoes,3,518.4,West,1555.2
2898,2024-01-30,34.0,Female,Electronics,Laptop Sleeve,1,1517.56,Central,1517.56
2899,2024-12-07,41.0,Male,Home & Kitchen,Table Lamp,4,1795.27,Central,7181.08
2900,2025-06-17,37.0,Male,Electronics,Wireless Earbuds,4,3405.53,North,13622.12
2901,2024-05-10,54.0,Male,Beauty,Face Serum,3,529.78,East,1589.34
2902,2025-05-22,41.0,Female,Electronics,Laptop Sleeve,2,3583.64,South,7167.28
2903,2025-03-19,43.0,Female,Sports,Yoga Mat,3,296.52,East,889.56
2904,2024-07-29,32.0,Female,Clothing,Winter Hoodie,2,895.42,East,1790.84
2905,2025-11-30,31.0,Female,Clothing,Winter Hoodie,2,1268.01,North,2536.02
2906,2024-12-31,47.0,Female,Clothing,Cotton T-Shirt,1,725.72,Central,725.72
2907,2024-09-16,42.0,Male,Clothing,Cotton T-Shirt,1,501.57,South,501.57
2908,2025-02-25,20.0,Male,Electronics,Bluetooth Speaker,3,3854.63,North,11563.89
2909,2024-04-30,31.0,Female,Electronics,Bluetooth Speaker,2,3517.78,South,7035.56
2910,2024-11-14,24.0,Male,Electronics,Power Bank,1,2619.25,East,2619.25
2911,2025-09-08,16.0,Female,Clothing,Cotton T-Shirt,1,509.43,East,509.43
2912,2025-04-29,51.0,Female,Home & Kitchen,Table Lamp,3,1384.54,North,4153.62
2913,2024-08-22,29.0,Female,Beauty,Lipstick Set,1,525.36,Central,525.36
2914,2024-07-10,19.0,Female,Home & Kitchen,Storage Rack,2,1289.6,West,2579.2
2915,2025-07-11,41.0,Female,Electronics,Smartwatch,1,2584.52,East,2584.52
2916,2025-06-14,29.0,Female,Home & Kitchen,Table Lamp,1,1298.55,North,1298.55
2917,2024-10-23,42.0,Female,Beauty,Hair Dryer,1,744.52,West,744.52
2918,2024-12-17,51.0,Female,Sports,Dumbbell Set,2,1051.72,East,2103.44
2919,2024-04-19,28.0,Male,Electronics,Power Bank,2,3633.92,East,7267.84
2920,2025-02-12,66.0,Female,Electronics,Bluetooth Speaker,3,2737.53,South,8212.59
2921,2024-06-01,28.0,Female,Home & Kitchen,Storage Rack,1,1565.24,Central,1565.24
2922,2025-09-17,48.0,Male,Home & Kitchen,Vacuum Flask,3,1775.39,South,5326.17
2923,2024-07-30,19.0,Female,Clothing,Running Shoes,1,778.03,South,778.03
2924,2025-07-06,42.0,Female,Sports,Cricket Bat,4,1935.58,Central,7742.32
2925,2025-09-08,26.0,Female,Clothing,Running Shoes,1,776.27,North,776.27
2926,2025-06-07,45.0,Female,Clothing,Cotton T-Shirt,2,820.64,East,1641.28
2927,2024-10-10,30.0,Female,Home & Kitchen,Non-stick Pan,2,1789.32,South,3578.64
2928,2024-10-01,45.0,Male,Clothing,Running Shoes,1,756.31,North,756.31
2929,2024-05-21,41.0,Female,Home & Kitchen,Storage Rack,1,1058.77,North,1058.77
2930,2025-07-12,24.0,Female,Home & Kitchen,Table Lamp,1,1568.62,West,1568.62
2931,2025-02-03,32.0,Female,Clothing,Cotton T-Shirt,1,1091.17,East,1091.17
2932,2024-08-25,26.0,Female,Electronics,Power Bank,2,3970.07,East,7940.14
2933,2024-04-29,16.0,Female,Electronics,Wireless Earbuds,2,1895.07,East,3790.14
2934,2025-07-06,22.0,Female,Electronics,Bluetooth Speaker,1,2122.24,North,2122.24
2935,2025-07-25,32.0,Female,Beauty,Perfume,1,624.81,North,624.81
2936,2024-08-12,29.0,Male,Clothing,Running Shoes,3,889.37,East,2668.11
2937,2025-06-29,,Female,Beauty,Hair Dryer,1,722.21,South,722.21
2938,2025-04-05,35.0,Male,Electronics,Power Bank,1,3010.48,West,3010.48
2939,2024-03-19,23.0,Female,Electronics,Laptop Sleeve,2,2185.23,West,4370.46
2940,2025-01-15,24.0,Female,Beauty,Sunscreen,3,701.09,South,2103.27
2941,2024-03-05,18.0,Male,Home & Kitchen,Storage Rack,1,634.05,East,634.05
2942,2024-10-25,20.0,Female,Sports,Cricket Bat,2,1358.4,West,2716.8
2943,2025-06-25,32.0,Female,Home & Kitchen,Non-stick Pan,1,947.38,East,947.38
2944,2025-03-11,57.0,Female,Beauty,Lipstick Set,2,619.53,East,1239.06
2945,2025-03-01,42.0,Female,Electronics,Laptop Sleeve,1,3290.66,East,3290.66
2946,2025-04-18,36.0,Male,Beauty,Perfume,2,456.04,East,912.08
2947,2024-10-08,17.0,Male,Electronics,Power Bank,2,2301.26,West,4602.52
2948,2024-10-07,27.0,Female,Clothing,Cotton T-Shirt,3,940.12,West,2820.36
2949,2024-12-19,26.0,Female,Beauty,Lipstick Set,2,858.3,North,1716.6
2950,2024-12-29,36.0,Female,Clothing,Winter Hoodie,1,1120.53,South,1120.53
2951,2025-06-16,28.0,Male,Home & Kitchen,Non-stick Pan,1,943.03,West,943.03
2952,2025-10-09,40.0,Female,Electronics,Power Bank,1,4282.01,East,4282.01
2953,2025-05-03,26.0,Male,Electronics,Bluetooth Speaker,1,3877.3,West,3877.3
2954,2024-04-11,30.0,Female,Electronics,Laptop Sleeve,1,3688.24,East,3688.24
2955,2024-12-12,20.0,Female,Home & Kitchen,Vacuum Flask,4,1659.08,West,6636.32
2956,2025-02-22,43.0,Male,Beauty,Lipstick Set,1,639.48,West,639.48
2957,2024-06-26,34.0,Female,Clothing,Cotton T-Shirt,1,939.82,East,939.82
2958,2024-08-31,33.0,Female,Clothing,Cotton T-Shirt,1,904.98,West,904.98
2959,2025-02-16,40.0,Male,Sports,Cycling Helmet,2,2157.22,West,4314.44
2960,2025-01-23,35.0,Male,Clothing,Denim Jacket,1,638.13,North,638.13
2961,2024-12-21,37.0,Female,Clothing,Formal Shirt,1,1637.17,East,1637.17
2962,2025-08-29,39.0,Male,Clothing,Running Shoes,1,804.15,East,804.15
2963,2024-07-28,18.0,Female,Sports,Football,2,1521.45,Central,3042.9
2964,2024-11-10,37.0,Female,Sports,Yoga Mat,3,2312.71,West,6938.13
2965,2024-05-05,51.0,Male,Electronics,Power Bank,2,3778.8,North,7557.6
2966,2025-05-02,36.0,Female,Electronics,Smartwatch,2,3243.97,West,6487.94
2967,2024-06-29,18.0,Male,Clothing,Running Shoes,4,761.75,West,3047.0
2968,2024-02-01,44.0,Male,Electronics,Wireless Earbuds,1,2840.62,South,2840.62
2969,2024-05-22,18.0,Female,Home & Kitchen,Blender,2,1432.08,North,2864.16
2970,2024-09-30,26.0,Female,Home & Kitchen,Vacuum Flask,1,1274.49,South,1274.49
2971,2024-04-30,56.0,Male,Electronics,Wireless Earbuds,1,3764.2,West,3764.2
2972,2024-11-24,33.0,Male,Sports,Yoga Mat,1,709.72,East,709.72
2973,2025-03-06,22.0,Female,Beauty,Hair Dryer,1,492.15,Central,492.15
2974,2025-05-09,56.0,Female,Electronics,Laptop Sleeve,2,2346.17,North,4692.34
2975,2024-07-04,26.0,Male,Electronics,Smartwatch,1,3672.85,South,3672.85
2976,2025-08-30,34.0,Male,Electronics,Power Bank,1,4767.45,West,4767.45
2977,2025-07-29,28.0,Male,Electronics,Laptop Sleeve,1,2774.11,South,2774.11
2978,2025-05-09,23.0,Female,Electronics,Wireless Earbuds,1,2658.87,West,2658.87
2979,2024-07-29,16.0,Female,Home & Kitchen,Vacuum Flask,3,1326.8,South,3980.4
2980,2025-01-12,25.0,Male,Electronics,Bluetooth Speaker,2,3538.79,East,7077.58
2981,2025-01-09,20.0,Female,Sports,Yoga Mat,1,1667.39,East,1667.39
2982,2024-07-04,30.0,Female,Sports,Cycling Helmet,2,1093.95,Central,2187.9
2983,2024-04-14,23.0,Male,Clothing,Formal Shirt,2,812.13,North,1624.26
2984,2024-04-08,28.0,Male,Electronics,Wireless Earbuds,1,4296.77,North,4296.77
2985,2025-01-05,28.0,Female,Electronics,Wireless Earbuds,1,2492.58,Central,2492.58
2986,2025-05-24,49.0,Male,Sports,Cycling Helmet,3,1944.04,North,5832.12
2987,2025-07-16,30.0,Male,Clothing,Running Shoes,1,1035.14,South,1035.14
2988,2025-10-27,53.0,Male,Clothing,Running Shoes,1,837.84,Central,837.84
2989,2024-07-12,35.0,Female,Electronics,Bluetooth Speaker,1,3709.22,North,3709.22
2990,2025-07-05,22.0,Female,Sports,Yoga Mat,1,1566.45,South,1566.45
2991,2025-03-23,44.0,Male,Electronics,Power Bank,2,2627.24,West,5254.48
2992,2024-12-12,25.0,Female,Beauty,Perfume,2,712.53,Central,1425.06
2993,2025-04-23,48.0,Male,Electronics,Power Bank,1,2577.93,West,2577.93
2994,2024-12-02,26.0,Female,Electronics,Wireless Earbuds,2,3106.6,North,6213.2
2995,2024-10-13,19.0,Male,Clothing,Cotton T-Shirt,3,1600.67,Central,4802.01
2996,2024-10-29,47.0,Male,Sports,Cycling Helmet,1,1714.62,Central,1714.62
2997,2024-12-14,30.0,Female,Clothing,Running Shoes,1,1319.03,East,1319.03
2998,2025-07-03,39.0,Female,Beauty,Face Serum,4,441.45,North,1765.8
2999,2025-06-27,37.0,Female,Electronics,Smartwatch,4,3453.04,North,13812.16
3000,2025-08-02,41.0,Male,Beauty,Lipstick Set,4,251.21,South,1004.84
3001,2025-04-24,16.0,Male,Clothing,Denim Jacket,2,722.48,East,1444.96
3002,2024-05-16,37.0,Female,Clothing,Denim Jacket,1,1345.3,South,1345.3
3003,2024-09-08,45.0,Female,Electronics,Bluetooth Speaker,1,1609.16,South,1609.16
3004,2024-10-25,35.0,Female,Electronics,Power Bank,1,3532.54,South,3532.54
3005,2025-08-30,17.0,Male,Beauty,Hair Dryer,1,614.48,East,614.48
3006,2024-07-18,22.0,Male,Sports,Football,2,1199.14,South,2398.28
3007,2024-11-11,30.0,Female,Beauty,Hair Dryer,1,434.13,West,434.13
3008,2024-11-09,47.0,Female,Electronics,Wireless Earbuds,2,4293.61,West,8587.22
3009,2024-12-06,37.0,Male,Sports,Yoga Mat,1,1912.84,East,1912.84
3010,2024-11-02,16.0,Male,Beauty,Face Serum,3,851.17,West,2553.51
3011,2024-04-29,33.0,Male,Clothing,Running Shoes,3,1048.26,Central,3144.78
3012,2025-10-03,35.0,Male,Home & Kitchen,Blender,4,1485.96,South,5943.84
3013,2025-03-28,16.0,Female,Sports,Dumbbell Set,1,1460.37,East,1460.37
3014,2024-06-20,46.0,Male,Beauty,Perfume,1,474.68,South,474.68
3015,2025-01-27,18.0,Male,Electronics,Laptop Sleeve,1,2282.08,East,2282.08
3016,2024-08-09,46.0,Female,Electronics,Power Bank,1,2340.0,North,2340.0
3017,2025-01-30,31.0,Male,Sports,Dumbbell Set,1,1893.51,South,1893.51
3018,2024-04-18,25.0,Female,Electronics,Smartwatch,3,1580.42,South,4741.26
